settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-27T01:40:00,SA1,1365.69,8.22966,42.99753,1699.01247
2026-09-27T05:00:00,SA1,1282.75,-0.51247,42.99983,1689.70017
