settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-15T04:00:00,SA1,1386.5,18.96766,250.0049,1124.9551
2026-09-15T07:35:00,SA1,1424.94,22.31983,353.93634,1172.83366
2026-09-15T10:15:00,SA1,1026.2,-7.15,82.99983,559.70017
2026-09-15T15:10:00,SA1,730.45,-5.80973,117.99631,761.79369
2026-09-15T20:20:00,SA1,1814.65,65.8034,263.78348,1739.21652
