settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-20T03:45:00,SA1,1317.44,-7.1,43.00281,1752.34719
2026-09-20T06:00:00,SA1,1233.94,-7.1,43.00196,1499.92804
2026-09-20T08:20:00,SA1,926.91,-61.15193,43.00428,833.93572
2026-09-20T10:15:00,SA1,564.76,-85.02,83.00414,672.17586
