settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-16T01:10:00,SA1,1490.3,58.03,98.00025,1604.22975
2026-09-16T05:10:00,SA1,1392.44,51.53414,82.99787,1641.70213
2026-09-16T08:25:00,SA1,1512.99,0.00927,82.99676,1608.75324
2026-09-16T10:40:00,SA1,1091.68,-20.0,82.99833,711.49167
