settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-22T02:50:00,SA1,1426.95,80.01991,247.99957,1390.08043
2026-09-22T06:45:00,SA1,1441.89,84.27396,378.99721,1188.52279
2026-09-22T09:50:00,SA1,701.33,1.20777,105.99591,993.55409
2026-09-22T13:10:00,SA1,348.01,10.68687,122.00167,497.24833
2026-09-22T18:45:00,SA1,1619.9,109.81314,1321.0004,360.4296
2026-09-22T23:55:00,SA1,1436.6,80.34023,426.2546,1445.3554
