settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-17T01:20:00,QLD1,5629.42,83.29764,4905.95211,1535.16789
2026-09-17T05:00:00,QLD1,5832.33,85.25007,4799.65421,1229.20579
2026-09-17T08:05:00,QLD1,5582.03,-1.31,3250.51711,2892.76289
2026-09-17T10:45:00,QLD1,4788.71,-6.25,2846.97617,2590.65383
