settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-23T03:55:00,QLD1,5617.59,84.66893,5014.0068,1333.5832
2026-09-23T06:50:00,QLD1,6036.75,82.65197,4967.59771,1850.78229
2026-09-23T09:30:00,QLD1,5502.37,41.35423,2958.43295,2974.58705
2026-09-23T11:40:00,QLD1,5457.5,70.69,3603.89665,2592.90335
2026-09-23T17:20:00,QLD1,7088.87,114.69,6774.18845,934.68155
2026-09-23T22:55:00,QLD1,6294.22,99.68,5627.38443,1531.91557
