settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-25T04:10:00,QLD1,5756.38,90.71974,5204.0127,1090.4273
2026-09-25T07:40:00,QLD1,6162.47,29.83,3819.20222,3020.27778
2026-09-25T10:15:00,QLD1,5694.65,25.83,2988.98139,2581.66861
