settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-22T02:50:00,QLD1,5578.07,85.25,4967.592,968.868
2026-09-22T06:45:00,QLD1,6007.54,76.03736,4893.45396,2068.77604
2026-09-22T09:50:00,QLD1,5129.26,24.81,2812.89002,2934.09998
2026-09-22T13:10:00,QLD1,5110.91,-3.0,2842.22979,3001.13021
