settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-26T01:25:00,VIC1,4596.47,97.02877,3869.99662,192.13338
2026-09-26T05:25:00,VIC1,4365.56,105.80576,3870.99528,365.70472
2026-09-26T08:40:00,VIC1,5171.88,22.39,3675.00163,1763.79837
2026-09-26T11:10:00,VIC1,5709.58,12.51,3678.31561,2227.50439
