settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-18T01:25:00,VIC1,5323.14,86.03748,4353.00318,649.40682
2026-09-18T05:10:00,VIC1,5241.11,83.598,3876.00476,1913.34524
2026-09-18T08:20:00,VIC1,5855.36,0.01049,2829.36098,3640.30902
2026-09-18T10:35:00,VIC1,4060.41,-44.35,2092.00271,2615.67729
2026-09-18T15:30:00,VIC1,4253.24,-14.92758,1699.99552,2571.01448
2026-09-18T20:30:00,VIC1,5723.09,0.01024,3165.10771,3430.01229
