settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-17T01:20:00,VIC1,5617.14,90.5,4623.07801,790.26199
2026-09-17T05:00:00,VIC1,5094.77,81.71758,4540.00046,571.60954
2026-09-17T08:05:00,VIC1,6831.19,76.60079,4717.99763,1158.58237
2026-09-17T10:45:00,VIC1,5725.62,45.24,3664.00229,1381.40771
2026-09-17T15:45:00,VIC1,4653.17,-4.88321,3283.99792,1292.50208
