settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-20T03:45:00,VIC1,3902.21,-7.74685,1699.99512,2819.64488
2026-09-20T06:00:00,VIC1,3986.19,-7.50272,1725.00257,3078.84743
2026-09-20T08:20:00,VIC1,3854.84,-63.9,1674.99935,2524.95065
2026-09-20T10:15:00,VIC1,2808.38,-63.6,1674.00326,1220.64674
