settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-19T00:40:00,VIC1,4824.11,0.01078,2121.24837,3725.03163
2026-09-19T04:05:00,VIC1,4076.02,-0.56,2050.99801,2960.51199
2026-09-19T07:05:00,VIC1,4568.99,-0.56,1956.46489,2909.60511
2026-09-19T09:30:00,VIC1,3815.24,-30.16,1704.99956,2455.23044
2026-09-19T11:30:00,VIC1,3522.57,-44.23,1684.99523,1876.80477
2026-09-19T16:20:00,VIC1,4516.0,0.00032,1913.08722,2794.20278
