settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-25T04:10:00,VIC1,4322.29,89.65642,4356.99889,964.68111
2026-09-25T07:40:00,VIC1,4405.33,87.88736,3860.68882,679.69118
2026-09-25T10:15:00,VIC1,4549.44,25.13,3758.99533,1499.47467
2026-09-25T15:15:00,VIC1,4929.84,86.40363,3832.00478,1033.51522
