settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-16T01:10:00,VIC1,5160.04,63.11613,3793.99983,2087.52017
2026-09-16T05:10:00,VIC1,5056.42,42.18098,3735.00434,1845.47566
2026-09-16T08:25:00,VIC1,6259.2,0.01017,3515.75216,2308.17784
2026-09-16T10:40:00,VIC1,5391.29,21.86,2585.00039,2606.99961
