settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-27T01:40:00,TAS1,1031.15,10.16,465.45816,132.73184
2026-09-27T05:00:00,TAS1,1073.91,-0.58353,535.09998,119.83002
