settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-26T01:25:00,TAS1,952.24,89.16,1229.22728,47.76272
2026-09-26T05:25:00,TAS1,968.01,99.40494,1088.00102,92.85898
2026-09-26T08:40:00,TAS1,1111.8,23.51743,630.10169,123.90831
2026-09-26T11:10:00,TAS1,1150.7,6.30949,714.67022,84.56978
2026-09-26T16:25:00,TAS1,982.36,-14.37049,409.99601,152.59399
