settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-18T01:25:00,TAS1,926.05,79.1952,904.84272,326.07728
2026-09-18T05:10:00,TAS1,945.06,76.72682,946.43418,313.98582
2026-09-18T08:20:00,TAS1,1153.07,0.01097,434.99743,365.18257
2026-09-18T10:35:00,TAS1,1010.81,-15.01,240.99966,333.61034
2026-09-18T15:30:00,TAS1,894.08,-15.01,191.00425,326.89575
2026-09-18T20:30:00,TAS1,1029.2,25.89379,590.00111,346.77889
