settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-16T01:10:00,TAS1,890.41,66.43487,295.89693,216.89307
2026-09-16T05:10:00,TAS1,987.97,50.50336,727.19515,214.59485
2026-09-16T08:25:00,TAS1,1132.02,0.01063,645.85856,146.87144
2026-09-16T10:40:00,TAS1,975.28,22.58812,524.10127,178.56873
2026-09-16T15:40:00,TAS1,896.07,20.08,428.96067,197.36933
2026-09-16T20:50:00,TAS1,1240.71,89.37579,1483.20111,157.58889
