settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-15T04:00:00,NSW1,6366.99,81.01,4685.40156,521.68844
2026-09-15T07:35:00,NSW1,7202.51,24.4841,3953.28797,2471.13203
2026-09-15T10:15:00,NSW1,7084.82,-7.22797,2645.99946,3229.09054
2026-09-15T15:10:00,NSW1,6787.78,-6.10577,2862.4367,4235.4633
2026-09-15T20:20:00,NSW1,8419.32,72.36246,6782.87868,1393.11132
