settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-23T03:55:00,NSW1,6713.15,95.99493,4806.7113,1196.0587
2026-09-23T06:50:00,NSW1,7643.45,93.84842,5092.39917,2070.41083
2026-09-23T09:30:00,NSW1,7712.89,44.44,3704.73284,3576.94716
2026-09-23T11:40:00,NSW1,7760.43,102.99,3926.71498,3209.07502
