settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-25T04:10:00,NSW1,6494.94,98.91268,4505.99253,1010.32747
2026-09-25T07:40:00,NSW1,7146.88,42.94,3236.12482,3790.33518
2026-09-25T10:15:00,NSW1,6425.27,25.06856,2783.39759,3990.42241
