settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-20T03:45:00,NSW1,6195.47,88.68601,4357.32037,732.91963
2026-09-20T06:00:00,NSW1,6295.57,90.0,4571.05055,854.47945
2026-09-20T08:20:00,NSW1,6505.78,-2.21,2112.69588,3868.94412
2026-09-20T10:15:00,NSW1,5613.07,-8.42297,1885.61873,3833.55127
2026-09-20T15:10:00,NSW1,6232.6,-7.32011,2256.15138,4257.47862
2026-09-20T20:00:00,NSW1,7881.27,95.2,6433.21421,1663.70579
