settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-26T01:25:00,NSW1,6945.16,92.54935,5656.43487,1140.85513
2026-09-26T05:25:00,NSW1,6502.48,100.54199,4911.12456,1224.44544
2026-09-26T08:40:00,NSW1,5895.85,1.9985,2459.55295,4396.81705
2026-09-26T11:10:00,NSW1,6341.74,2.13636,2366.69665,4680.67335
