settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-17T01:20:00,NSW1,7509.03,95.62048,5249.75574,1196.27426
2026-09-17T05:00:00,NSW1,7137.8,87.62599,5289.19578,1321.76422
2026-09-17T08:05:00,NSW1,7796.01,42.94,3715.26147,4230.43853
2026-09-17T10:45:00,NSW1,6701.58,24.99028,3257.16505,3509.26495
2026-09-17T15:45:00,NSW1,6696.42,-4.59122,3287.8442,3532.0758
