settlement_date,region_id,total_demand,price,scheduled_generation,semi_scheduled_generation
2026-09-16T01:10:00,NSW1,7183.72,69.91,5850.17569,711.47431
2026-09-16T05:10:00,NSW1,6892.23,77.63759,5178.23798,913.00202
2026-09-16T08:25:00,NSW1,7579.83,0.0092,3282.16869,4202.04131
2026-09-16T10:40:00,NSW1,6599.75,-3.40512,2649.21244,4100.51756
